epoch,loss,val_loss
134,0.5683437219262123,0.5783451010783514
135,0.5683824082215627,0.5783408214648564
136,0.5683660632371903,0.5783414403597514
137,0.5683586964011192,0.5783415471514066
138,0.5683604721228281,0.5783458724617958
139,0.5683528446157773,0.5783588742216428
140,0.568343941072623,0.5783506880203882
141,0.5683589905500412,0.5783502399921417
142,0.5683614174524944,0.578346294661363
143,0.5683775720000267,0.5783503914872805
144,0.5683506288131078,0.5783437048395474
145,0.5683500511447589,0.578352848192056
146,0.5683601190646489,0.5783575634161632
147,0.5683775486548742,0.5783510953187943
148,0.5683483332395554,0.5783535396059354
149,0.5683578268686931,0.5783471539616585
150,0.5683583530783654,0.5783542965849241
151,0.5683538636565209,0.5783478866020838
152,0.5683655495444934,0.5783511474728584
153,0.5683493602275849,0.5783494874835015
154,0.5683574549357097,0.5783487776915233
155,0.5683530582984289,0.5783555020888647
156,0.5683481062451998,0.5783480197191239
157,0.568352470199267,0.5783471663792928
158,0.5683477661013603,0.5783492147922515
159,0.5683348430196444,0.5783513973156611
160,0.5683506989479065,0.5783502514163653
161,0.5683448347449302,0.5783523331085841
162,0.5683521634340286,0.578350618481636
163,0.5683451016743978,0.5783500472704569
164,0.5683541745940844,0.5783525134126345
165,0.5683544944723448,0.5783558314045271
166,0.5683516306678454,0.5783502757549286
167,0.568369384109974,0.5783517281214396
168,0.5683387825886409,0.5783492311835289
169,0.5683520732323328,0.5783445353309313
170,0.5683578590552012,0.5783548136552175
171,0.5683679057161013,0.5783513277769089
172,0.5683697410424551,0.5783487091461817
173,0.5683504694700241,0.5783514887094497
174,0.5683567925294241,0.5783557360370953
175,0.5683381644884745,0.5783586278557777
176,0.5683558635910352,0.5783536980549494
177,0.5683625577886899,0.578351350625356
178,0.5683538601795832,0.5783541734019916
179,0.5683454951643944,0.5783589472373326
180,0.5683686755100886,0.5783624465266863
181,0.5683744453390439,0.5783526654044787
182,0.5683508317669232,0.5783564428488414
183,0.5683630565802257,0.5783532639344533
184,0.5683526075879732,0.5783556977907817
185,0.5683456506331762,0.5783529604474703
186,0.5683579027652741,0.5783495212594668
187,0.5683510495225589,0.5783538083235423
188,0.5683508974313736,0.5783488472302755
189,0.5683556514978408,0.5783540705839793
190,0.5683425601323445,0.5783592383066813
191,0.5683499451478322,0.5783495108286539
192,0.568361733953158,0.5783564741412799
193,0.5683325130740802,0.5783543815215428
194,0.5683433255553245,0.5783553346991539
195,0.5683331015706062,0.5783557976285617
196,0.5683364962538083,0.5783501625061035
197,0.5683463289340337,0.5783549726009369
198,0.5683397487799327,0.5783537606398265
199,0.5683679439624151,0.5783513759573301
